veil	veil_list
The Gravekeeper (Retold)	Rajah
The Guiding Star	Guru
The Guiding Star	Lunar
The Guiding Star	Nexus
The Guiding Star	Vizier
The Heatwave	Stormbound
The Heavensfall	Stormbound
The Hegemon	Rajah
The Hellsfall	Stormbound
The Hierarch	Rajah
The Hurricane	Stormbound
The Hydrokinetic	Rajah
The Illusionist	Rajah
The Illusionist (Akasha Retold)	Rajah
The Infestation	Stormbound
The Ingress	Stormbound
The Iridescent	Rajah
The Jovial	Rajah
The Kineticist	Rajah
The Lovers (veil)	Rajah
The Luchadore	Rajah
The Luminescence	Stormbound
The Memory	Rajah
The Memory (Retold)	Rajah
The Methane Seep	Stormbound
The Mighty	Rajah
The Mighty (Retold)	Rajah
The Myriad	Rajah
The Necromancer	Rajah
The Necromancer (Akasha Retold)	Rajah
The Nightmare	Rajah
The Nightmare (Retold)	Rajah
The Nomad (veil)	Rajah
The Permafrost	Stormbound
The Piercing Light	Daevic
The Piercing Light	Guru
The Piercing Light	Soulforge
The Piercing Light (Akasha Retold)	Daevic
The Piercing Light (Akasha Retold)	Guru
The Piercing Light (Akasha Retold)	Soulforge
The Piercing Light (Akasha Retold)	Vizier
The Point of Deflection	Daevic
The Point of Deflection	Eclipse
The Point of Deflection	Kheshig
The Point of Deflection	Nexus
The Point of Deflection	Soulforge
The Point of Deflection	Vizier
The Primordial	Rajah
The Primordial (Retold)	Rajah
The Prominent	Rajah
The Protector	Rajah
The Protector (Retold)	Rajah
The Pulsar	Stormbound
The Pure	Rajah
The Putrefaction	Stormbound
The Pyrokinetic	Rajah
The Quelling	Stormbound
The Quickening	Rajah
The Red Tide	Stormbound
The Resolute	Rajah
The Resolute (Retold)	Rajah
The Rime	Stormbound
The Risen Dead	Rajah
The Risen Dead (Retold)	Rajah
The Scouring	Stormbound
The Sculptor	Rajah
The Seer	Rajah
The Seer (Akasha Retold)	Rajah
The Shaper	Rajah
The Shardrain	Stormbound
The Shitstorm	Stormbound
The Sirocco	Stormbound
The Skirmisher	Rajah
The Skirmisher (Retold)	Rajah
The Sniper	Rajah
The Sniper (Retold)	Rajah
The Sparker	Rajah
The Specialist	Rajah
The Specialist (Retold)	Rajah
The Starshower	Stormbound
The Stillness	Stormbound
The Stormbringer	Rajah
The Stormbringer (Retold)	Rajah
The Superluminal	Rajah
The Swallowing Sea	Stormbound
The Sweltering	Stormbound
The Telepath	Rajah
The Tempest	Stormbound
The Transference	Stormbound
The Transmuter	Rajah
The Transmuter (Akasha Retold)	Rajah
The Tweetstorm	Stormbound
The Twins	Rajah
The Twins (Retold)	Rajah
The Uproar	Stormbound
The Venomous	Rajah
The Venomous (Retold)	Rajah
The Verdant	Rajah
The Void	Stormbound
The Vortex	Stormbound
The Warlord	Rajah
The Warlord (Retold)	Rajah
The Watcher	Rajah
The Watcher (Retold)	Rajah
The Wave	Rajah
The Whiteout	Stormbound
The Wild	Rajah
The Wild (Retold)	Rajah
The Wildfire	Stormbound
The Wind	Rajah
The Wind (Retold)	Rajah
Therianthropic Pelt	Daevic
Therianthropic Pelt	Eclipse
Therianthropic Pelt	Guru
Therianthropic Pelt	Huay
Therianthropic Pelt	Nexus
Therianthropic Pelt	Promethean
Therianthropic Pelt	Stormbound
Therianthropic Pelt	Vizier
Therianthropic Pelt	Volur
Thief of Moments	Nexus
Thief of Moments	Promethean
Thief of Moments	Radiant
Thief of Moments	Vizier
Thrornthrowers	Daevic
Thrornthrowers	Guru
Thrornthrowers	Huay
Thrornthrowers	Kheshig
Thrornthrowers	Promethean
Thrornthrowers	Stormbound
Thrumming Diadem	Huay
Thrumming Diadem	Nexus
Thrumming Diadem	Stormbound
Thrumming Diadem	Vizier
Thrumming Warpweave	Nexus
Thrumming Warpweave	Promethean
Thrumming Warpweave	Stormbound
Thrumming Warpweave	Vizier
Thrumming Warpweave	Volur
Thunder's Kindness	Guru
Thunder's Kindness	Helmsman
Thunder's Kindness	Huay
Thunder's Kindness	Radiant
Thunder's Kindness	Stormbound
Thunder's Kindness	Vizier
Thunder's Kindness	Volur
Thunder's Kindness (Enhanced)	Guru
Thunder's Kindness (Enhanced)	Helmsman
Thunder's Kindness (Enhanced)	Huay
Thunder's Kindness (Enhanced)	Radiant
Thunder's Kindness (Enhanced)	Soulforge
Thunder's Kindness (Enhanced)	Stormbound
Thunder's Kindness (Enhanced)	Vizier
Thunder's Kindness (Enhanced)	Volur
Thurston's Bladewards	Daevic
Thurston's Bladewards	Helmsman
Thurston's Bladewards	Huay
Thurston's Bladewards	Kheshig
Thurston's Bladewards	Lunar
Thurston's Bladewards	Stormbound
Thurston's Bladewards	Vizier
Thurston's Bladewards (Akasha Retold)	Daevic
Thurston's Bladewards (Akasha Retold)	Helmsman
Thurston's Bladewards (Akasha Retold)	Huay
Thurston's Bladewards (Akasha Retold)	Kheshig
Thurston's Bladewards (Akasha Retold)	Lunar
Thurston's Bladewards (Akasha Retold)	Stormbound
Thurston's Bladewards (Akasha Retold)	Vizier
Timaeus' Model	Vizier
Timebinder's Touch	Nexus
Timebinder's Touch	Promethean
Timebinder's Touch	Vizier
Timebinder's Touch (Akasha Retold)	Nexus
Timebinder's Touch (Akasha Retold)	Promethean
Timebinder's Touch (Akasha Retold)	Vizier
Timeturned Hourglass	Nexus
Timeturned Hourglass	Promethean
Timeturned Hourglass	Radiant
Timeturned Hourglass	Vizier
Timeturned Hourglass	Volur
Torc of Corrupted Essence	Promethean
Torc of Corrupted Essence	Vizier
Torc of Corrupted Essence	Volur
Torque of the Whispering Spirit	Nexus
Torque of the Whispering Spirit	Promethean
Torque of the Whispering Spirit	Vizier
Torque of the Whispering Spirit	Volur
Tortoise's Shell	Daevic
Tortoise's Shell	Helmsman
Tortoise's Shell	Huay
Tortoise's Shell	Nexus
Tortoise's Shell	Stormbound
Tortoise's Shell	Vizier
Tortoise's Shell	Volur
Tortoise's Shell (Enhanced)	Daevic
Tortoise's Shell (Enhanced)	Helmsman
Tortoise's Shell (Enhanced)	Huay
Tortoise's Shell (Enhanced)	Nexus
Tortoise's Shell (Enhanced)	Soulforge
Tortoise's Shell (Enhanced)	Stormbound
Tortoise's Shell (Enhanced)	Vizier
Tortoise's Shell (Enhanced)	Volur
Toxinflesh Mantle	Daevic
Toxinflesh Mantle	Eclipse
Toxinflesh Mantle	Huay
Toxinflesh Mantle	Kheshig
Toxinflesh Mantle	Promethean
Toxinflesh Mantle	Radiant
Toxinflesh Mantle	Stormbound
Toxinflesh Mantle	Vizier
Toxinflesh Mantle	Volur
Toxinlungs	Daevic
Toxinlungs	Huay
Toxinlungs	Promethean
Toxinlungs	Radiant
Toxinlungs	Vizier
Trail of Repulsion	Daevic
Trail of Repulsion	Guru
Trail of Repulsion	Helmsman
Trail of Repulsion	Huay
Trail of Repulsion	Kheshig
Trail of Repulsion	Promethean
Trail of Repulsion	Stormbound
Trail of Repulsion (Akasha Retold)	Daevic
Trail of Repulsion (Akasha Retold)	Guru
Trail of Repulsion (Akasha Retold)	Helmsman
Trail of Repulsion (Akasha Retold)	Huay
Trail of Repulsion (Akasha Retold)	Kheshig
Trail of Repulsion (Akasha Retold)	Nexus
Trail of Repulsion (Akasha Retold)	Promethean
Trail of Repulsion (Akasha Retold)	Stormbound
Trail of Repulsion (Akasha Retold)	Vizier
Trailing Shadow	Daevic
Trailing Shadow	Eclipse
Trailing Shadow	Guru
Trailing Shadow	Helmsman
Trailing Shadow	Kheshig
Trailing Shadow	Nexus
Trailing Shadow	Promethean
Trailing Shadow	Vizier
Trailing Shadow	Volur
Trailing Shadow (Akasha Retold)	Daevic
Trailing Shadow (Akasha Retold)	Eclipse
Trailing Shadow (Akasha Retold)	Guru
Trailing Shadow (Akasha Retold)	Helmsman
Trailing Shadow (Akasha Retold)	Kheshig
Trailing Shadow (Akasha Retold)	Nexus
Trailing Shadow (Akasha Retold)	Promethean
Trailing Shadow (Akasha Retold)	Vizier
Trailing Shadow (Akasha Retold)	Volur
Traitor's Mark	Huay
Traitor's Mark	Nexus
Traitor's Mark	Promethean
Traitor's Mark	Vizier
Traitor's Mark	Volur
Traveler's Inscribed Plates	Daevic
Traveler's Inscribed Plates	Helmsman
Traveler's Inscribed Plates	Kheshig
Traveler's Inscribed Plates	Soulforge
Traveler's Inscribed Plates	Vizier
Treantplate	Daevic
Treantplate	Stormbound
Treantplate (Enhanced)	Daevic
Treantplate (Enhanced)	Huay
Treantplate (Enhanced)	Soulforge
Treantplate (Enhanced)	Stormbound
Trickster's Overcoat	Daevic
Trickster's Overcoat	Eclipse
Trickster's Overcoat	Guru
Trickster's Overcoat	Nexus
Trickster's Overcoat	Promethean
Trickster's Overcoat	Stormbound
Trickster's Overcoat	Vizier
Trickster's Overcoat (Akasha Retold)	Daevic
Trickster's Overcoat (Akasha Retold)	Eclipse
Trickster's Overcoat (Akasha Retold)	Guru
Trickster's Overcoat (Akasha Retold)	Kheshig
Trickster's Overcoat (Akasha Retold)	Nexus
Trickster's Overcoat (Akasha Retold)	Promethean
Trickster's Overcoat (Akasha Retold)	Stormbound
Trickster's Overcoat (Akasha Retold)	Vizier
Trickster's Warpweave	Eclipse
Trickster's Warpweave	Nexus
Trickster's Warpweave	Promethean
Trickster's Warpweave	Vizier
Trickster's Web	Eclipse
Trickster's Web	Helmsman
Trickster's Web	Promethean
Trickster's Web	Vizier
Trickster's Web	Volur
Trishula of the Sun	Daevic
Trishula of the Sun	Guru
Trishula of the Sun	Nexus
Trishula of the Sun	Radiant
Trishula of the Sun	Soulforge
Trishula of the Sun	Stormbound
Twin Thunders	Daevic
Twin Thunders	Guru
Twin Thunders	Helmsman
Twin Thunders	Huay
Twin Thunders	Kheshig
Twin Thunders	Stormbound
Twinned Blood	Daevic
Twinned Blood (Retold)	Daevic
Twisted View	Eclipse
Twisted View	Guru
Twisted View	Helmsman
Twisted View	Kheshig
Twisted View	Lunar
Umbral Pugilism	Daevic
Umbral Pugilism	Eclipse
Umbral Pugilism	Guru
Umbral Pugilism	Lunar
Umbral Pugilism	Nexus
Umbral Pugilism	Promethean
Umbral Pugilism	Soulforge
Umbral Pugilism	Vizier
Undeath's Blighted Foe	Eclipse
Undeath's Blighted Foe	Nexus
Undeath's Blighted Foe	Promethean
Undeath's Blighted Foe	Vizier
Undeath's Blighted Foe	Volur
Unicorn Feathering	Guru
Unicorn Feathering	Helmsman
Unicorn Feathering	Huay
Unicorn Feathering	Lunar
Unicorn Feathering	Radiant
Unicorn Feathering	Vizier
Unicorn Feathering (Retold)	Guru
Unicorn Feathering (Retold)	Helmsman
Unicorn Feathering (Retold)	Lunar
Unicorn Feathering (Retold)	Radiant
Unicorn Feathering (Retold)	Vizier
Unicorn's Barding	Guru
Unicorn's Barding	Helmsman
Unicorn's Barding	Lunar
Unicorn's Barding	Radiant
Unicorn's Barding	Vizier
Unseen Horror	Daevic
Unseen Horror	Eclipse
Unseen Horror	Helmsman
Unseen Horror	Huay
Unseen Horror	Nexus
Unseen Horror	Promethean
Unseen Stalker	Eclipse
Unseen Stalker	Guru
Unseen Stalker	Nexus
Unseen Stalker	Promethean
Unseen Stalker	Vizier
Unseen Stalker	Volur
Unyielding	Daevic
Unyielding	Eclipse
Unyielding	Guru
Unyielding	Kheshig
Unyielding	Soulforge
Urumi of the Forgotten Villain	Daevic
Urumi of the Forgotten Villain	Kheshig
Urumi of the Forgotten Villain	Soulforge
Vae'el's Shardstorm	Daevic
Vae'el's Shardstorm	Soulforge
Vain Queen's Hand Mirror	Daevic
Vain Queen's Hand Mirror	Eclipse
Vain Queen's Hand Mirror	Vizier
Vain Queen's Hand Mirror (Enhanced)	Daevic
Vain Queen's Hand Mirror (Enhanced)	Eclipse
Vain Queen's Hand Mirror (Enhanced)	Vizier
Vajra	Guru
Vajra	Nexus
Vajra	Radiant
Vajra	Soulforge
Vajra	Stormbound
Vajra	Vizier
Valkyrie's Chain	Daevic
Valkyrie's Chain	Lunar
Valkyrie's Chain	Nexus
Valkyrie's Chain	Stormbound
Valkyrie's Chain	Vizier
Valkyrie's Chain	Volur
Valkyrie's Chain (Enhanced)	Daevic
Valkyrie's Chain (Enhanced)	Lunar
Valkyrie's Chain (Enhanced)	Nexus
Valkyrie's Chain (Enhanced)	Soulforge
Valkyrie's Chain (Enhanced)	Stormbound
Valkyrie's Chain (Enhanced)	Vizier
Valkyrie's Chain (Enhanced)	Volur
Valkyrie's Chain (Retold)	Daevic
Valkyrie's Chain (Retold)	Lunar
Valkyrie's Chain (Retold)	Nexus
Valkyrie's Chain (Retold)	Soulforge
Valkyrie's Chain (Retold)	Stormbound
Valkyrie's Chain (Retold)	Vizier
Valkyrie's Chain (Retold)	Volur
Vambraces of Holy Scripture	Daevic
Vambraces of Holy Scripture	Lunar
Vambraces of Holy Scripture	Nexus
Vambraces of the Living Weapon	Daevic
Vambraces of the Living Weapon	Eclipse
Vambraces of the Living Weapon	Nexus
Vambraces of the Living Weapon	Soulforge
Vambraces of the Living Weapon	Stormbound
Vambraces of the Living Weapon	Vizier
Vampire's Blessing	Daevic
Vampire's Blessing	Eclipse
Vampire's Blessing	Guru
Vampire's Blessing	Helmsman
Vampire's Blessing	Huay
Vampire's Blessing	Kheshig
Vampire's Blessing	Lunar
Vampire's Blessing	Nexus
Vampire's Blessing	Promethean
Vampire's Blessing	Radiant
Vampire's Blessing	Rajah
Vampire's Blessing	Soulforge
Vampire's Blessing	Stormbound
Vampire's Blessing	Vizier
Vampire's Blessing	Volur
Vanth's Eyes	Guru
Vanth's Eyes	Huay
Vanth's Eyes	Nexus
Vanth's Eyes	Vizier
Vanth's Eyes	Volur
Varunapasha	Guru
Varunapasha	Helmsman
Varunapasha	Nexus
Varunapasha	Vizier
Varunapasha	Volur
Varunastra	Daevic
Varunastra	Eclipse
Varunastra	Helmsman
Varunastra	Stormbound
Varunastra	Vizier
Vasavi Shakti	Daevic
Vasavi Shakti	Helmsman
Vasavi Shakti	Nexus
Vasavi Shakti	Soulforge
Vasavi Shakti	Stormbound
Vastreach Vines	Daevic
Vastreach Vines	Guru
Vastreach Vines	Huay
Vastreach Vines	Kheshig
Vastreach Vines	Promethean
Vastreach Vines	Stormbound
Veil of the Lost Dead	Guru
Veil of the Lost Dead	Promethean
Veil of the Lost Dead	Vizier
Veil of the Lost Dead	Volur
Veilhex	Huay
Veilhex	Nexus
Veilhex	Promethean
Veilhex	Vizier
Veilhex	Volur
Veilweaver's Companion	Daevic
Veilweaver's Companion	Eclipse
Veilweaver's Companion	Guru
Veilweaver's Companion	Helmsman
Veilweaver's Companion	Huay
Veilweaver's Companion	Kheshig
Veilweaver's Companion	Lunar
Veilweaver's Companion	Nexus
Veilweaver's Companion	Promethean
Veilweaver's Companion	Radiant
Veilweaver's Companion	Rajah
Veilweaver's Companion	Soulforge
Veilweaver's Companion	Stormbound
Veilweaver's Companion	Vizier
Veilweaver's Companion	Volur
Verdant Vambraces	Huay
Verdant Vambraces	Radiant
Verdant Vambraces	Stormbound
Verdant Vambraces	Vizier
Verdant Vambraces	Volur
Vestments of the Maharaja	Lunar
Vestments of the Maharaja	Vizier
Vestments of the Maharaja (Retold)	Daevic
Vestments of the Maharaja (Retold)	Lunar
Vestments of the Maharaja (Retold)	Nexus
Vestments of the Maharaja (Retold)	Vizier
Vines of the Elderwood	Daevic
Vines of the Elderwood	Huay
Vines of the Elderwood	Nexus
Vines of the Elderwood	Radiant
Vines of the Elderwood	Vizier
Vines of the Elderwood (Akasha Retold)	Daevic
Vines of the Elderwood (Akasha Retold)	Nexus
Vines of the Elderwood (Akasha Retold)	Radiant
Vines of the Elderwood (Akasha Retold)	Stormbound
Vines of the Elderwood (Akasha Retold)	Vizier
Vines of the Elderwood (Akasha Retold)	Volur
Visage of Hunger	Daevic
Visage of Hunger	Eclipse
Visage of Hunger	Helmsman
Visage of Hunger	Huay
Visage of Hunger	Kheshig
Visage of Hunger	Lunar
Visage of Hunger	Nexus
Visage of Hunger	Promethean
Visage of Hunger	Stormbound
Visage of Hunger	Volur
Visage of the Beast	Huay
Visage of the Beast	Promethean
Visage of the Beast	Vizier
Visage of the Beast	Volur
Visage of the Faceless	Guru
Visage of the Faceless	Nexus
Visage of the Faceless	Promethean
Visage of the Faceless	Vizier
Visage of the Faceless (Akasha Retold)	Guru
Visage of the Faceless (Akasha Retold)	Nexus
Visage of the Faceless (Akasha Retold)	Promethean
Visage of the Faceless (Akasha Retold)	Vizier
Visage of the Faceless (Akasha Retold)	Volur
Visage of the Rose Princess	Daevic
Visage of the Rose Princess	Huay
Visage of the Rose Princess	Lunar
Visage of the Rose Princess	Promethean
Visage of the Rose Princess	Radiant
Visage of the Rose Princess	Vizier
Visage of the Rose Princess	Volur
Visor of Stormsight	Guru
Visor of Stormsight	Helmsman
Visor of Stormsight	Huay
Visor of Stormsight	Stormbound
Visor of Stormsight	Vizier
Visor of Stormsight	Volur
Voice of Winter	Daevic
Voice of Winter	Guru
Voice of Winter	Nexus
Voice of Winter	Radiant
Voice of Winter	Stormbound
Voice of Winter	Vizier
Voice of Winter	Volur
Voice of the Janni	Guru
Voice of the Janni	Huay
Voice of the Janni	Nexus
Voice of the Janni	Stormbound
Voice of the Janni	Vizier
Voice of the Janni	Volur
Void Countenance	Eclipse
Void Countenance	Helmsman
Void Countenance	Promethean
Void Countenance	Vizier
Void Countenance (Akasha Retold)	Eclipse
Void Countenance (Akasha Retold)	Helmsman
Void Countenance (Akasha Retold)	Nexus
Void Countenance (Akasha Retold)	Promethean
Void Countenance (Akasha Retold)	Vizier
Void Countenance (Akasha Retold)	Volur
Void Palm	Daevic
Void Palm	Eclipse
Void Palm	Guru
Void Palm	Lunar
Voidblade	Daevic
Voidblade	Eclipse
Voidblade	Helmsman
Voidblade	Nexus
Voidblade	Vizier
Voidblade (Enhanced)	Daevic
Voidblade (Enhanced)	Eclipse
Voidblade (Enhanced)	Helmsman
Voidblade (Enhanced)	Nexus
Voidblade (Enhanced)	Soulforge
Voidblade (Enhanced)	Stormbound
Voidblade (Enhanced)	Vizier
Voidblade (Retold)	Daevic
Voidblade (Retold)	Eclipse
Voidblade (Retold)	Helmsman
Voidblade (Retold)	Nexus
Voidblade (Retold)	Soulforge
Voidblade (Retold)	Stormbound
Voidblade (Retold)	Vizier
Voidwalkers	Eclipse
Voidwalkers	Guru
Voidwalkers	Helmsman
Voidwalkers	Lunar
Voidwalkers	Promethean
Voidwalkers	Vizier
Voidwalkers (Retold)	Eclipse
Voidwalkers (Retold)	Guru
Voidwalkers (Retold)	Helmsman
Voidwalkers (Retold)	Lunar
Voidwalkers (Retold)	Nexus
Voidwalkers (Retold)	Promethean
Voidwalkers (Retold)	Vizier
Voidwalkers (Retold)	Volur
Voltaic Circlet	Huay
Voltaic Circlet	Nexus
Voltaic Circlet	Stormbound
Voltaic Circlet	Vizier
Voltaic Circlet (Akasha Retold)	Guru
Voltaic Circlet (Akasha Retold)	Huay
Voltaic Circlet (Akasha Retold)	Nexus
Voltaic Circlet (Akasha Retold)	Stormbound
Voltaic Circlet (Akasha Retold)	Vizier
Voodoo Queen's Tignon	Huay
Voodoo Queen's Tignon	Lunar
Voodoo Queen's Tignon	Radiant
Voodoo Queen's Tignon	Soulforge
Voodoo Queen's Tignon	Stormbound
Voodoo Queen's Tignon	Volur
Vorpal Guards	Eclipse
Vorpal Guards	Helmsman
Vorpal Guards	Stormbound
Vorpal Guards	Vizier
Vorpal Guards (Retold)	Eclipse
Vorpal Guards (Retold)	Helmsman
Vorpal Guards (Retold)	Stormbound
Vorpal Guards (Retold)	Vizier
Vrock's Screech	Huay
Vrock's Screech	Nexus
Vrock's Screech	Promethean
Vrock's Screech	Stormbound
Vrock's Screech	Vizier
Waistband of the Wealthy	Daevic
Waistband of the Wealthy	Eclipse
Waistband of the Wealthy	Lunar
Waistband of the Wealthy	Radiant
Waistband of the Wealthy	Vizier
Waistband of the Wealthy (Retold)	Daevic
Waistband of the Wealthy (Retold)	Eclipse
Waistband of the Wealthy (Retold)	Lunar
Waistband of the Wealthy (Retold)	Nexus
Waistband of the Wealthy (Retold)	Radiant
Waistband of the Wealthy (Retold)	Vizier
Warding Mandalas	Guru
Warding Mandalas	Nexus
Warding Mandalas	Promethean
Warding Mandalas	Vizier
Warlord's Fist	Eclipse
Warlord's Fist	Helmsman
Warlord's Fist	Nexus
Warlord's Fist	Vizier
Warlord's Fist	Volur
Warlord's Fist (Akasha Retold)	Eclipse
Warlord's Fist (Akasha Retold)	Helmsman
Warlord's Fist (Akasha Retold)	Nexus
Warlord's Fist (Akasha Retold)	Vizier
Warlord's Fist (Akasha Retold)	Volur
Warmage's Armored Regalia	Soulforge
Warmage's Armored Regalia	Vizier
Warmaster's Reflexes	Daevic
Warmaster's Reflexes	Eclipse
Warmaster's Reflexes	Guru
Warmaster's Reflexes	Helmsman
Warmaster's Reflexes	Huay
Warmaster's Reflexes	Kheshig
Warmaster's Reflexes	Stormbound
Warpstep Sabatons	Eclipse
Warpstep Sabatons	Guru
Warpstep Sabatons	Nexus
Warpstep Sabatons	Promethean
Warpstep Sabatons	Vizier
Warpstep Sabatons	Volur
Warrior's Aura	Daevic
Warrior's Aura	Eclipse
Warrior's Aura	Guru
Warsculpter's Armaments	Daevic
Warsculpter's Armaments	Eclipse
Warsculpter's Armaments	Promethean
Watchful Spirit	Helmsman
Watchful Spirit	Huay
Watchful Spirit	Promethean
Watchful Spirit	Vizier
Watchful Spirit	Volur
Waterloop	Guru
Waterloop	Huay
Waterloop	Nexus
Waterloop	Radiant
Waterloop	Stormbound
Waterloop	Vizier
Waterloop	Volur
Wavebreaker's Haka	Daevic
Wavebreaker's Haka	Huay
Wavebreaker's Haka	Radiant
Wavebreaker's Haka	Soulforge
Wavebreaker's Haka	Stormbound
Wavebreaker's Haka	Volur
Waxen Combs of Honeyed Healing	Huay
Waxen Combs of Honeyed Healing	Promethean
Waxen Combs of Honeyed Healing	Radiant
Waxen Combs of Honeyed Healing	Stormbound
Waxen Combs of Honeyed Healing	Vizier
Waxen Combs of Honeyed Healing	Volur
Waxen Combs of Honeyed Healing (Retold)	Huay
Waxen Combs of Honeyed Healing (Retold)	Promethean
Waxen Combs of Honeyed Healing (Retold)	Radiant
Waxen Combs of Honeyed Healing (Retold)	Stormbound
Waxen Combs of Honeyed Healing (Retold)	Vizier
Waxen Combs of Honeyed Healing (Retold)	Volur
Weapon Master's Overcoat	Daevic
Weapon Master's Overcoat	Eclipse
Weapon Master's Overcoat	Guru
Weapon Master's Overcoat	Helmsman
Weapon Master's Overcoat	Kheshig
Weapon Master's Overcoat	Nexus
Weapon Master's Overcoat	Soulforge
Weapon Master's Overcoat	Stormbound
Web-weaver's Spool	Daevic
Web-weaver's Spool	Eclipse
Web-weaver's Spool	Guru
Web-weaver's Spool	Huay
Web-weaver's Spool	Kheshig
Web-weaver's Spool	Nexus
Web-weaver's Spool	Soulforge
Web-weaver's Spool	Stormbound
Werewolf's Pelt	Daevic
Werewolf's Pelt	Eclipse
Werewolf's Pelt	Guru
Werewolf's Pelt	Helmsman
Werewolf's Pelt	Huay
Werewolf's Pelt	Kheshig
Werewolf's Pelt	Lunar
Werewolf's Pelt	Nexus
Werewolf's Pelt	Promethean
Werewolf's Pelt	Radiant
Werewolf's Pelt	Rajah
Werewolf's Pelt	Soulforge
Werewolf's Pelt	Stormbound
Werewolf's Pelt	Vizier
Werewolf's Pelt	Volur
Whirlpool Lash	Daevic
Whirlpool Lash	Huay
Whirlpool Lash	Promethean
Whirlpool Lash (Retold)	Daevic
Whirlpool Lash (Retold)	Huay
Whirlpool Lash (Retold)	Promethean
Whirlpool Lash (Retold)	Stormbound
White Rider's Sash	Guru
White Rider's Sash	Helmsman
White Rider's Sash	Radiant
White Rider's Sash	Stormbound
White Rider's Sash	Vizier
Wildfang Necklace	Daevic
Wildfang Necklace	Huay
Wildfang Necklace	Kheshig
Wildfang Necklace	Lunar
Wildfang Necklace	Promethean
Winter's Coat	Daevic
Winter's Coat	Eclipse
Winter's Coat	Guru
Winter's Coat	Helmsman
Winter's Coat	Nexus
Winter's Coat	Radiant
Winter's Coat	Stormbound
